Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,120,1,0,121
21,Other,116,0,0,116
6,Crossbench,45,1,0,46
15,Labour,11,1,0,12
17,Liberal Democrat,10,0,0,10
1050,Not known,3,0,0,3
9,Independent Conservative,1,0,0,1
49,Non-affiliated,1,0,0,1
