Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
15,Labour,161,54,0,215
6,Crossbench,171,35,0,206
4,Conservative,163,34,0,197
17,Liberal Democrat,52,20,0,72
3,Bishops,26,0,0,26
49,Non-affiliated,8,3,0,11
35,UK Independence Party,2,0,0,2
5,Conservative Independent,1,0,0,1
10,Independent Labour,1,0,0,1
