Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,212,73,0,285
15,Labour,123,87,0,210
6,Crossbench,133,48,0,181
17,Liberal Democrat,45,31,0,76
49,Non-affiliated,29,11,0,40
3,Bishops,16,8,0,24
7,Democratic Unionist Party,6,0,0,6
38,Ulster Unionist Party,3,0,0,3
44,Green Party,0,2,0,2
22,Plaid Cymru,1,1,0,2
5,Conservative Independent,1,0,0,1
283,Lord Speaker,1,0,0,1
