Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,204,68,0,272
15,Labour,113,73,0,186
6,Crossbench,136,48,0,184
17,Liberal Democrat,46,32,0,78
49,Non-affiliated,33,11,0,44
3,Bishops,18,7,0,25
7,Democratic Unionist Party,6,0,0,6
38,Ulster Unionist Party,3,0,0,3
44,Green Party,0,2,0,2
22,Plaid Cymru,1,1,0,2
5,Conservative Independent,1,0,0,1
283,Lord Speaker,1,0,0,1
