Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,193,69,0,262
6,Crossbench,136,48,0,184
15,Labour,113,62,0,175
17,Liberal Democrat,51,32,0,83
49,Non-affiliated,32,9,0,41
3,Bishops,20,5,0,25
7,Democratic Unionist Party,6,0,0,6
44,Green Party,0,2,0,2
38,Ulster Unionist Party,2,0,0,2
5,Conservative Independent,1,0,0,1
53,Independent Social Democrat,1,0,0,1
283,Lord Speaker,1,0,0,1
22,Plaid Cymru,1,0,0,1
