Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,191,69,0,260
6,Crossbench,136,49,0,185
15,Labour,111,62,0,173
17,Liberal Democrat,51,32,0,83
49,Non-affiliated,31,7,0,38
3,Bishops,20,5,0,25
7,Democratic Unionist Party,6,0,0,6
44,Green Party,0,2,0,2
38,Ulster Unionist Party,2,0,0,2
5,Conservative Independent,1,0,0,1
53,Independent Social Democrat,1,0,0,1
283,Lord Speaker,1,0,0,1
22,Plaid Cymru,1,0,0,1
