Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,211,72,0,283
15,Labour,122,88,0,210
6,Crossbench,131,48,0,179
17,Liberal Democrat,44,31,0,75
49,Non-affiliated,31,11,0,42
3,Bishops,16,7,0,23
7,Democratic Unionist Party,6,0,0,6
38,Ulster Unionist Party,3,0,0,3
44,Green Party,0,2,0,2
22,Plaid Cymru,1,1,0,2
5,Conservative Independent,1,0,0,1
283,Lord Speaker,1,0,0,1
