Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
15,Labour,156,53,0,209
4,Conservative,174,32,0,206
6,Crossbench,161,28,0,189
17,Liberal Democrat,59,20,0,79
3,Bishops,26,0,0,26
49,Non-affiliated,5,2,0,7
5,Conservative Independent,3,0,0,3
44,Green Party,1,0,0,1
10,Independent Labour,1,0,0,1
