Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,108,1,0,109
21,Other,105,0,0,105
6,Crossbench,38,0,0,38
15,Labour,11,1,0,12
17,Liberal Democrat,9,0,0,9
1050,Not known,3,0,0,3
9,Independent Conservative,1,0,0,1
49,Non-affiliated,1,0,0,1
