Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,209,70,0,279
15,Labour,125,88,0,213
6,Crossbench,135,48,0,183
17,Liberal Democrat,48,31,0,79
49,Non-affiliated,30,11,0,41
3,Bishops,16,7,0,23
7,Democratic Unionist Party,6,0,0,6
38,Ulster Unionist Party,3,0,0,3
44,Green Party,0,2,0,2
22,Plaid Cymru,1,1,0,2
5,Conservative Independent,1,0,0,1
283,Lord Speaker,1,0,0,1
