Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
15,Labour,158,64,0,222
4,Conservative,175,39,0,214
6,Crossbench,141,37,0,178
17,Liberal Democrat,64,26,0,90
3,Bishops,25,0,0,25
49,Non-affiliated,13,4,0,17
7,Democratic Unionist Party,3,1,0,4
35,UK Independence Party,3,0,0,3
38,Ulster Unionist Party,3,0,0,3
22,Plaid Cymru,2,0,0,2
10,Independent Labour,1,0,0,1
50,Independent Liberal Democrat,0,1,0,1
43,Labour Independent,1,0,0,1
