Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,398,20,0,418
6,Crossbench,245,14,0,259
21,Other,217,4,0,221
15,Labour,103,20,0,123
17,Liberal Democrat,53,2,0,55
49,Non-affiliated,22,1,0,23
3,Bishops,19,0,0,19
1050,Not known,3,0,0,3
9,Independent Conservative,1,0,0,1
13,Independent Socialist,1,0,0,1
32,Social Democratic Party,1,0,0,1
