Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,189,4,0,193
21,Other,164,2,0,166
6,Crossbench,95,6,0,101
15,Labour,36,9,0,45
17,Liberal Democrat,18,0,0,18
49,Non-affiliated,5,0,0,5
1050,Not known,5,0,0,5
9,Independent Conservative,1,0,0,1
