Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
15,Labour,160,53,0,213
6,Crossbench,167,35,0,202
4,Conservative,162,34,0,196
17,Liberal Democrat,52,20,0,72
3,Bishops,25,0,0,25
49,Non-affiliated,8,4,0,12
35,UK Independence Party,2,0,0,2
5,Conservative Independent,1,0,0,1
10,Independent Labour,1,0,0,1
