Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,249,11,0,260
21,Other,190,4,0,194
6,Crossbench,135,9,0,144
15,Labour,58,12,0,70
17,Liberal Democrat,28,2,0,30
49,Non-affiliated,10,1,0,11
1050,Not known,5,0,0,5
3,Bishops,3,0,0,3
9,Independent Conservative,1,0,0,1
16,Liberal,1,0,0,1
