Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
15,Labour,175,68,0,243
4,Conservative,179,40,0,219
6,Crossbench,148,35,0,183
17,Liberal Democrat,66,28,0,94
3,Bishops,25,0,0,25
49,Non-affiliated,12,2,0,14
7,Democratic Unionist Party,3,1,0,4
38,Ulster Unionist Party,4,0,0,4
35,UK Independence Party,2,0,0,2
5,Conservative Independent,1,0,0,1
10,Independent Labour,1,0,0,1
43,Labour Independent,1,0,0,1
22,Plaid Cymru,1,0,0,1
