Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,193,70,0,263
6,Crossbench,135,46,0,181
15,Labour,112,61,0,173
17,Liberal Democrat,52,32,0,84
49,Non-affiliated,29,7,0,36
3,Bishops,20,5,0,25
7,Democratic Unionist Party,6,0,0,6
44,Green Party,0,2,0,2
38,Ulster Unionist Party,2,0,0,2
5,Conservative Independent,1,0,0,1
53,Independent Social Democrat,1,0,0,1
283,Lord Speaker,1,0,0,1
22,Plaid Cymru,1,0,0,1
