Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
15,Labour,158,54,0,212
4,Conservative,176,33,0,209
6,Crossbench,171,30,0,201
17,Liberal Democrat,58,20,0,78
3,Bishops,26,0,0,26
49,Non-affiliated,5,3,0,8
5,Conservative Independent,3,0,0,3
44,Green Party,1,0,0,1
10,Independent Labour,1,0,0,1
