Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,190,68,0,258
6,Crossbench,136,48,0,184
15,Labour,108,60,0,168
17,Liberal Democrat,52,32,0,84
49,Non-affiliated,32,6,0,38
3,Bishops,20,5,0,25
7,Democratic Unionist Party,5,0,0,5
44,Green Party,0,2,0,2
38,Ulster Unionist Party,2,0,0,2
5,Conservative Independent,1,0,0,1
53,Independent Social Democrat,1,0,0,1
283,Lord Speaker,1,0,0,1
22,Plaid Cymru,1,0,0,1
