Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,213,73,0,286
15,Labour,123,88,0,211
6,Crossbench,133,47,0,180
17,Liberal Democrat,45,31,0,76
49,Non-affiliated,30,11,0,41
3,Bishops,16,8,0,24
7,Democratic Unionist Party,6,0,0,6
38,Ulster Unionist Party,3,0,0,3
44,Green Party,0,2,0,2
22,Plaid Cymru,1,1,0,2
5,Conservative Independent,1,0,0,1
283,Lord Speaker,1,0,0,1
