Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,195,71,0,266
6,Crossbench,140,46,0,186
15,Labour,109,65,0,174
17,Liberal Democrat,50,32,0,82
49,Non-affiliated,35,6,0,41
3,Bishops,19,6,0,25
7,Democratic Unionist Party,6,0,0,6
44,Green Party,0,2,0,2
38,Ulster Unionist Party,2,0,0,2
5,Conservative Independent,1,0,0,1
53,Independent Social Democrat,1,0,0,1
283,Lord Speaker,1,0,0,1
22,Plaid Cymru,1,0,0,1
