Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,194,67,0,261
6,Crossbench,140,47,0,187
15,Labour,113,59,0,172
17,Liberal Democrat,54,32,0,86
49,Non-affiliated,36,8,0,44
3,Bishops,20,6,0,26
7,Democratic Unionist Party,5,0,0,5
44,Green Party,0,2,0,2
38,Ulster Unionist Party,2,0,0,2
5,Conservative Independent,1,0,0,1
53,Independent Social Democrat,1,0,0,1
43,Labour Independent,0,1,0,1
283,Lord Speaker,1,0,0,1
22,Plaid Cymru,1,0,0,1
