Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,399,20,0,419
6,Crossbench,245,14,0,259
21,Other,220,4,0,224
15,Labour,104,20,0,124
17,Liberal Democrat,53,2,0,55
49,Non-affiliated,21,1,0,22
3,Bishops,20,0,0,20
1050,Not known,4,0,0,4
9,Independent Conservative,1,0,0,1
13,Independent Socialist,1,0,0,1
32,Social Democratic Party,1,0,0,1
