Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,100,1,0,101
21,Other,101,0,0,101
6,Crossbench,34,0,0,34
15,Labour,8,1,0,9
17,Liberal Democrat,8,0,0,8
1050,Not known,3,0,0,3
49,Non-affiliated,1,0,0,1
