Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,212,73,0,285
15,Labour,121,87,0,208
6,Crossbench,132,48,0,180
17,Liberal Democrat,44,31,0,75
49,Non-affiliated,28,11,0,39
3,Bishops,17,7,0,24
7,Democratic Unionist Party,6,0,0,6
38,Ulster Unionist Party,3,0,0,3
44,Green Party,0,2,0,2
22,Plaid Cymru,1,1,0,2
5,Conservative Independent,1,0,0,1
283,Lord Speaker,1,0,0,1
