Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,194,34,0,228
15,Labour,155,43,0,198
6,Crossbench,146,18,0,164
17,Liberal Democrat,48,14,0,62
3,Bishops,26,0,0,26
21,Other,3,0,0,3
49,Non-affiliated,1,1,0,2
44,Green Party,1,0,0,1
13,Independent Socialist,1,0,0,1
