Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,200,34,0,234
15,Labour,146,40,0,186
6,Crossbench,148,19,0,167
17,Liberal Democrat,46,12,0,58
3,Bishops,26,0,0,26
21,Other,3,1,0,4
44,Green Party,1,0,0,1
13,Independent Socialist,1,0,0,1
49,Non-affiliated,1,0,0,1
