Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,196,35,0,231
15,Labour,156,43,0,199
6,Crossbench,148,18,0,166
17,Liberal Democrat,48,14,0,62
3,Bishops,25,0,0,25
21,Other,3,0,0,3
49,Non-affiliated,1,1,0,2
44,Green Party,1,0,0,1
13,Independent Socialist,1,0,0,1
