Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,205,72,0,277
6,Crossbench,138,45,0,183
15,Labour,107,67,0,174
17,Liberal Democrat,48,32,0,80
49,Non-affiliated,32,6,0,38
3,Bishops,19,6,0,25
7,Democratic Unionist Party,6,0,0,6
44,Green Party,0,2,0,2
22,Plaid Cymru,1,1,0,2
38,Ulster Unionist Party,2,0,0,2
5,Conservative Independent,1,0,0,1
53,Independent Social Democrat,1,0,0,1
283,Lord Speaker,1,0,0,1
