Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,178,32,0,210
15,Labour,141,41,0,182
6,Crossbench,157,21,0,178
17,Liberal Democrat,49,15,0,64
3,Bishops,25,0,0,25
49,Non-affiliated,2,1,0,3
44,Green Party,1,0,0,1
10,Independent Labour,1,0,0,1
13,Independent Socialist,1,0,0,1
