Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,208,69,0,277
15,Labour,123,82,0,205
6,Crossbench,135,49,0,184
17,Liberal Democrat,47,31,0,78
49,Non-affiliated,31,11,0,42
3,Bishops,17,7,0,24
7,Democratic Unionist Party,6,0,0,6
38,Ulster Unionist Party,3,0,0,3
44,Green Party,0,2,0,2
22,Plaid Cymru,1,1,0,2
5,Conservative Independent,1,0,0,1
283,Lord Speaker,1,0,0,1
