Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,174,31,0,205
15,Labour,152,47,0,199
6,Crossbench,158,25,0,183
17,Liberal Democrat,51,18,0,69
3,Bishops,25,0,0,25
49,Non-affiliated,4,1,0,5
5,Conservative Independent,3,0,0,3
44,Green Party,1,0,0,1
10,Independent Labour,1,0,0,1
13,Independent Socialist,1,0,0,1
