Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,257,11,0,268
21,Other,193,4,0,197
6,Crossbench,146,9,0,155
15,Labour,62,12,0,74
17,Liberal Democrat,28,2,0,30
49,Non-affiliated,12,1,0,13
1050,Not known,5,0,0,5
3,Bishops,3,0,0,3
9,Independent Conservative,1,0,0,1
16,Liberal,1,0,0,1
