Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,206,70,0,276
15,Labour,113,72,0,185
6,Crossbench,135,48,0,183
17,Liberal Democrat,47,32,0,79
49,Non-affiliated,33,9,0,42
3,Bishops,19,6,0,25
7,Democratic Unionist Party,6,0,0,6
38,Ulster Unionist Party,3,0,0,3
44,Green Party,0,2,0,2
22,Plaid Cymru,1,1,0,2
5,Conservative Independent,1,0,0,1
283,Lord Speaker,1,0,0,1
