Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,137,1,0,138
21,Other,126,0,0,126
6,Crossbench,53,2,0,55
15,Labour,14,2,0,16
17,Liberal Democrat,10,0,0,10
1050,Not known,3,0,0,3
9,Independent Conservative,1,0,0,1
49,Non-affiliated,1,0,0,1
