Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,155,3,0,158
21,Other,135,1,0,136
6,Crossbench,69,3,0,72
15,Labour,24,3,0,27
17,Liberal Democrat,12,0,0,12
49,Non-affiliated,3,0,0,3
1050,Not known,3,0,0,3
9,Independent Conservative,1,0,0,1
