Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,208,73,0,281
15,Labour,133,97,0,230
6,Crossbench,130,47,0,177
17,Liberal Democrat,44,33,0,77
49,Non-affiliated,30,12,0,42
3,Bishops,16,7,0,23
7,Democratic Unionist Party,6,0,0,6
38,Ulster Unionist Party,3,0,0,3
44,Green Party,0,2,0,2
22,Plaid Cymru,1,1,0,2
5,Conservative Independent,1,0,0,1
