Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
15,Labour,161,55,0,216
4,Conservative,167,35,0,202
6,Crossbench,167,33,0,200
17,Liberal Democrat,57,21,0,78
3,Bishops,25,0,0,25
49,Non-affiliated,5,3,0,8
35,UK Independence Party,2,0,0,2
5,Conservative Independent,1,0,0,1
44,Green Party,1,0,0,1
10,Independent Labour,1,0,0,1
21,Other,1,0,0,1
