Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,200,34,0,234
15,Labour,155,44,0,199
6,Crossbench,146,18,0,164
17,Liberal Democrat,49,14,0,63
3,Bishops,25,0,0,25
21,Other,3,1,0,4
44,Green Party,1,0,0,1
13,Independent Socialist,1,0,0,1
49,Non-affiliated,1,0,0,1
