Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,186,33,0,219
15,Labour,148,42,0,190
6,Crossbench,159,21,0,180
17,Liberal Democrat,50,15,0,65
3,Bishops,25,0,0,25
49,Non-affiliated,1,1,0,2
44,Green Party,1,0,0,1
10,Independent Labour,1,0,0,1
13,Independent Socialist,1,0,0,1
21,Other,1,0,0,1
