Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,101,1,0,102
21,Other,101,0,0,101
6,Crossbench,36,0,0,36
15,Labour,9,1,0,10
17,Liberal Democrat,8,0,0,8
1050,Not known,3,0,0,3
49,Non-affiliated,1,0,0,1
