Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,201,69,0,270
6,Crossbench,135,46,0,181
15,Labour,110,67,0,177
17,Liberal Democrat,47,31,0,78
49,Non-affiliated,32,8,0,40
3,Bishops,19,6,0,25
7,Democratic Unionist Party,6,0,0,6
44,Green Party,0,2,0,2
22,Plaid Cymru,1,1,0,2
38,Ulster Unionist Party,2,0,0,2
5,Conservative Independent,1,0,0,1
53,Independent Social Democrat,1,0,0,1
283,Lord Speaker,1,0,0,1
