Id,Name,MaleCount,FemaleCount,NonBinaryCount,TotalCount
4,Conservative,185,4,0,189
21,Other,161,2,0,163
6,Crossbench,90,4,0,94
15,Labour,32,6,0,38
17,Liberal Democrat,17,0,0,17
1050,Not known,5,0,0,5
49,Non-affiliated,4,0,0,4
9,Independent Conservative,1,0,0,1
